,WeekID,Year,Period,Team,TeamID,Score,Date
139,2018-2,2018,2,Fjay,10,119.65,2018-09-14T00:20:00.000Z
140,2018-2,2018,2,PPPR,7,121.05,2018-09-14T00:20:00.000Z
141,2018-2,2018,2,GRIZ,16,98.3,2018-09-14T00:20:00.000Z
142,2018-2,2018,2,Ball,13,86.2,2018-09-14T00:20:00.000Z
143,2018-2,2018,2,JEDI,14,118.45,2018-09-14T00:20:00.000Z
144,2018-3,2018,3,CFC,4,0.0,2018-09-21T00:20:00.000Z
145,2018-3,2018,3,Grrr,3,0.0,2018-09-21T00:20:00.000Z
146,2018-3,2018,3,Inf,15,0.0,2018-09-21T00:20:00.000Z
147,2018-3,2018,3,JEDI,14,0.0,2018-09-21T00:20:00.000Z
148,2018-3,2018,3,PPPR,7,0.0,2018-09-21T00:20:00.000Z
149,2018-3,2018,3,Fjay,10,0.0,2018-09-21T00:20:00.000Z
150,2018-3,2018,3,GRIZ,16,0.0,2018-09-21T00:20:00.000Z
151,2018-3,2018,3,Soft,12,0.0,2018-09-21T00:20:00.000Z
152,2018-4,2018,4,PaP,2,0.0,2018-09-28T00:20:00.000Z
153,2018-4,2018,4,â,9,0.0,2018-09-28T00:20:00.000Z
154,2018-4,2018,4,FUN,6,0.0,2018-09-28T00:20:00.000Z
155,2018-4,2018,4,PPPR,7,0.0,2018-09-28T00:20:00.000Z
156,2018-4,2018,4,JEDI,14,0.0,2018-09-28T00:20:00.000Z
157,2018-4,2018,4,Yld,8,0.0,2018-09-28T00:20:00.000Z
158,2018-4,2018,4,Inf,15,0.0,2018-09-28T00:20:00.000Z
159,2018-4,2018,4,Grrr,3,0.0,2018-09-28T00:20:00.000Z
160,2018-5,2018,5,GRIZ,16,0.0,2018-10-05T00:20:00.000Z
161,2018-5,2018,5,Soft,12,0.0,2018-10-05T00:20:00.000Z
162,2018-5,2018,5,Grrr,3,0.0,2018-10-05T00:20:00.000Z
163,2018-5,2018,5,Fjay,10,0.0,2018-10-05T00:20:00.000Z
164,2018-5,2018,5,Inf,15,0.0,2018-10-05T00:20:00.000Z
165,2018-5,2018,5,PaP,2,0.0,2018-10-05T00:20:00.000Z
166,2018-5,2018,5,CFC,4,0.0,2018-10-05T00:20:00.000Z
167,2018-5,2018,5,C3PO,5,0.0,2018-10-05T00:20:00.000Z
168,2018-6,2018,6,JEDI,14,0.0,2018-10-12T00:20:00.000Z
169,2018-6,2018,6,PaP,2,0.0,2018-10-12T00:20:00.000Z
170,2018-6,2018,6,Soft,12,0.0,2018-10-12T00:20:00.000Z
171,2018-6,2018,6,C3PO,5,0.0,2018-10-12T00:20:00.000Z
172,2018-6,2018,6,CFC,4,0.0,2018-10-12T00:20:00.000Z
173,2018-6,2018,6,Yld,8,0.0,2018-10-12T00:20:00.000Z
174,2018-6,2018,6,PPPR,7,0.0,2018-10-12T00:20:00.000Z
175,2018-6,2018,6,â,9,0.0,2018-10-12T00:20:00.000Z
176,2018-7,2018,7,Soft,12,0.0,2018-10-19T00:20:00.000Z
177,2018-7,2018,7,â,9,0.0,2018-10-19T00:20:00.000Z
178,2018-7,2018,7,PPPR,7,0.0,2018-10-19T00:20:00.000Z
179,2018-7,2018,7,FUN,6,0.0,2018-10-19T00:20:00.000Z
180,2018-7,2018,7,Inf,15,0.0,2018-10-19T00:20:00.000Z
181,2018-7,2018,7,PaP,2,0.0,2018-10-19T00:20:00.000Z
182,2018-7,2018,7,Yld,8,0.0,2018-10-19T00:20:00.000Z
183,2018-7,2018,7,Fjay,10,0.0,2018-10-19T00:20:00.000Z
184,2018-8,2018,8,Grrr,3,0.0,2018-10-26T00:20:00.000Z
185,2018-8,2018,8,Fjay,10,0.0,2018-10-26T00:20:00.000Z
186,2018-8,2018,8,Ball,13,0.0,2018-10-26T00:20:00.000Z
187,2018-8,2018,8,PPPR,7,0.0,2018-10-26T00:20:00.000Z
188,2018-8,2018,8,CFC,4,0.0,2018-10-26T00:20:00.000Z
189,2018-8,2018,8,â,9,0.0,2018-10-26T00:20:00.000Z
190,2018-8,2018,8,PaP,2,0.0,2018-10-26T00:20:00.000Z
191,2018-8,2018,8,FUN,6,0.0,2018-10-26T00:20:00.000Z
192,2018-9,2018,9,C3PO,5,0.0,2018-11-02T00:20:00.000Z
193,2018-9,2018,9,Yld,8,0.0,2018-11-02T00:20:00.000Z
194,2018-9,2018,9,PPPR,7,0.0,2018-11-02T00:20:00.000Z
195,2018-9,2018,9,CFC,4,0.0,2018-11-02T00:20:00.000Z
196,2018-9,2018,9,FUN,6,0.0,2018-11-02T00:20:00.000Z
197,2018-9,2018,9,Grrr,3,0.0,2018-11-02T00:20:00.000Z
198,2018-9,2018,9,Ball,13,0.0,2018-11-02T00:20:00.000Z
199,2018-9,2018,9,JEDI,14,0.0,2018-11-02T00:20:00.000Z
200,2018-10,2018,10,â,9,0.0,2018-11-09T01:20:00.000Z
201,2018-10,2018,10,JEDI,14,0.0,2018-11-09T01:20:00.000Z
202,2018-10,2018,10,Grrr,3,0.0,2018-11-09T01:20:00.000Z
203,2018-10,2018,10,CFC,4,0.0,2018-11-09T01:20:00.000Z
204,2018-10,2018,10,PaP,2,0.0,2018-11-09T01:20:00.000Z
205,2018-10,2018,10,PPPR,7,0.0,2018-11-09T01:20:00.000Z
206,2018-10,2018,10,GRIZ,16,0.0,2018-11-09T01:20:00.000Z
207,2018-10,2018,10,Soft,12,0.0,2018-11-09T01:20:00.000Z
208,2018-11,2018,11,FUN,6,0.0,2018-11-16T01:20:00.000Z
209,2018-11,2018,11,Fjay,10,0.0,2018-11-16T01:20:00.000Z
210,2018-11,2018,11,PaP,2,0.0,2018-11-16T01:20:00.000Z
211,2018-11,2018,11,CFC,4,0.0,2018-11-16T01:20:00.000Z
212,2018-11,2018,11,â,9,0.0,2018-11-16T01:20:00.000Z
213,2018-11,2018,11,Yld,8,0.0,2018-11-16T01:20:00.000Z
214,2018-11,2018,11,Inf,15,0.0,2018-11-16T01:20:00.000Z
215,2018-11,2018,11,Grrr,3,0.0,2018-11-16T01:20:00.000Z
216,2018-12,2018,12,â,9,0.0,2018-11-22T17:30:00.000Z
217,2018-12,2018,12,GRIZ,16,0.0,2018-11-22T17:30:00.000Z
218,2018-12,2018,12,JEDI,14,0.0,2018-11-22T17:30:00.000Z
219,2018-12,2018,12,FUN,6,0.0,2018-11-22T17:30:00.000Z
220,2018-12,2018,12,Inf,15,0.0,2018-11-22T17:30:00.000Z
221,2018-12,2018,12,PaP,2,0.0,2018-11-22T17:30:00.000Z
222,2018-12,2018,12,CFC,4,0.0,2018-11-22T17:30:00.000Z
223,2018-12,2018,12,C3PO,5,0.0,2018-11-22T17:30:00.000Z
224,2018-13,2018,13,Yld,8,0.0,2018-11-30T01:20:00.000Z
225,2018-13,2018,13,Ball,13,0.0,2018-11-30T01:20:00.000Z
226,2018-13,2018,13,C3PO,5,0.0,2018-11-30T01:20:00.000Z
227,2018-13,2018,13,CFC,4,0.0,2018-11-30T01:20:00.000Z
228,2018-13,2018,13,Fjay,10,0.0,2018-11-30T01:20:00.000Z
229,2018-13,2018,13,FUN,6,0.0,2018-11-30T01:20:00.000Z
230,2018-13,2018,13,PPPR,7,0.0,2018-11-30T01:20:00.000Z
231,2018-13,2018,13,â,9,0.0,2018-11-30T01:20:00.000Z
232,2018-14,2018,14,Soft,12,0.0,2018-12-07T01:20:00.000Z
233,2018-14,2018,14,PaP,2,0.0,2018-12-07T01:20:00.000Z
234,2018-14,2018,14,C3PO,5,0.0,2018-12-07T01:20:00.000Z
235,2018-14,2018,14,â,9,0.0,2018-12-07T01:20:00.000Z
236,2018-14,2018,14,Inf,15,0.0,2018-12-07T01:20:00.000Z
237,2018-14,2018,14,PPPR,7,0.0,2018-12-07T01:20:00.000Z
238,2018-14,2018,14,Yld,8,0.0,2018-12-07T01:20:00.000Z
239,2018-14,2018,14,Fjay,10,0.0,2018-12-07T01:20:00.000Z
